"","x"
"7279","9__5825092__5831028"
"7280","9__108296774__108301632"
"7281","9__91041297__91063904"
"7282","9__111795587__111812972"
"7283","9__111812563__111812972"
"7284","9__111812563__111826847"
"7285","9__111798486__111853435"
"7286","9__111812563__111853435"
"7287","9__111812850__111853435"
"7288","9__111853202__111853435"
"7289","9__111795587__111870850"
"7290","9__111812563__111870850"
"7291","9__123731339__123779789"
"7292","9__123731339__123783972"
"7293","9__123751324__123792765"
"7294","9__82242289__82268990"
"7295","9__114332371__114359712"
"7296","9__114840818__114842445"
"7297","9__114840818__114905903"
"7298","9__114904600__114919893"
"7299","9__116835205__116835306"
"7300","9__6805599__6805774"
"7301","9__6887960__6893232"
"7302","9__6792972__7103870"
"7303","9__132984929__132985438"
"7304","9__132984929__132988783"
"7305","9__133498095__133507665"
"7306","9__133507329__133511513"
"7307","9__35736224__35736308"
"7308","9__71357417__71357573"
"7309","9__71549806__71555706"
"7310","9__4286038__4286523"
"7311","9__134457992__134505711"
"7312","9__134457992__134518804"
"7313","9__134518626__134526336"
"7314","9__139934809__139935639"
"7315","9__135147097__135156961"
"7316","9__135152447__135218186"
"7317","9__33886879__33900269"
"7318","9__74484999__74489999"
"7319","9__74817487__74834422"
"7320","9__115013209__115015068"
"7321","9__115024715__115030475"
"7322","9__115013209__115060196"
"7323","9__115014958__115060196"
"7324","9__115024715__115060196"
"7325","9__115060121__115060196"
"7326","9__115024715__115092754"
"7327","9__110062422__110068928"
"7328","9__110064316__110068928"
"7329","9__110062422__110074018"
"7330","9__110064316__110074018"
"7331","9__110068660__110074018"
"7332","9__131396968__131399306"
"7333","9__131882792__131885417"
"7334","9__131271155__131271376"
"7335","9__131284947__131286125"
"7336","9__131284947__131289570"
"7337","9__131271155__131289804"
"7338","9__131284947__131289804"
"7339","9__131289735__131295934"
"7340","9__127064215__127089724"
"7341","9__127064215__127101944"
"7342","9__127915812__127923185"
"7343","9__127923120__127933459"
"7344","9__115166275__115171301"
"7345","9__102606931__102607130"
"7346","9__102594971__102609897"
"7347","9__102606931__102609897"
"7348","9__126319849__126414402"
"7349","9__126414292__126520101"
"7350","9__126371715__126531842"
"7351","9__126392655__126554909"
"7352","9__126429305__126554909"
"7353","9__126519982__126554909"
"7354","9__126212972__126641300"
"7355","9__126371715__126641300"
"7356","9__126392655__126641300"
"7357","9__126519982__126641300"
"7358","9__126531793__126641300"
"7359","9__4823548__4833228"
"7360","9__33068822__33071890"
"7361","9__135505651__135527879"
"7362","9__135517391__135527879"
"7363","9__134049442__134053797"
"7364","9__134062676__134064518"
"7365","9__139794046__139811067"
"7366","9__138741983__138758382"
"7367","9__138773479__138773640"
"7368","9__138706943__138774924"
"7369","9__138707736__138774924"
"7370","9__138710856__138774924"
"7371","9__138715796__138774924"
"7372","9__138741983__138774924"
"7373","9__138754313__138774924"
"7374","9__138758302__138774924"
"7375","9__138773479__138774924"
"7376","9__138774662__138774924"
"7377","9__137591755__137593179"
"7378","9__137620516__137697060"
"7379","9__133327611__133333976"
"7380","9__133329692__133333976"
"7381","9__133333788__133339554"
"7382","9__133339498__133346902"
"7383","9__133327611__133355836"
"7384","9__133352258__133355836"
"7385","9__133364720__133370410"
"7386","9__133327611__133374957"
"7387","9__133370254__133376661"
"7388","9__133570879__133578568"
"7389","9__134381790__134386854"
"7390","9__134401316__134404425"
"7391","9__134305477__134308181"
"7392","9__134305477__134314448"
"7393","9__134312007__134314448"
"7394","9__134334551__134334743"
"7395","9__134330463__134349111"
"7396","9__134314376__134357195"
"7397","9__134353131__134357949"
"7398","9__134314376__134367647"
"7399","9__99220661__99220823"
"7400","9__99084280__99107683"
"7401","9__99122436__99130587"
"7402","9__99126746__99130587"
"7403","9__77742485__77749311"
"7404","9__86284100__86293514"
"7405","9__86284100__86301070"
"7406","9__86292642__86301070"
"7407","9__86293356__86301070"
"7408","9__86297866__86301070"
"7409","9__74309425__74313120"
"7410","9__74324175__74332995"
"7411","9__88261236__88293313"
"7412","9__88307604__88327481"
"7413","9__80923330__80932720"
"7414","9__114187698__114190441"
"7415","9__114202652__114206774"
"7416","9__130272425__130294057"
"7417","9__130674547__130677120"
"7418","9__130674547__130678773"
"7419","9__130420654__130435540"
"7420","9__123280705__123301442"
"7421","9__116018394__116019465"
"7422","9__116018394__116021142"
"7423","9__130575474__130576556"
"7424","9__132612092__132625578"
"7425","9__132620746__132625578"
"7426","9__103065914__103084053"
"7427","9__103082547__103084053"
"7428","9__103082547__103088761"
"7429","9__103082547__103092451"
"7430","9__127167596__127174771"
"7431","9__127965287__127970000"
"7432","9__127975649__127982979"
"7433","9__127969843__127995024"
"7434","9__100409774__100418046"
"7435","9__26917095__26917163"
"7436","9__34657032__34660597"
"7437","9__33923377__33923476"
"7438","9__33932560__33933626"
"7439","9__33926987__33944637"
"7440","9__33941647__33944637"
"7441","9__33948372__33953472"
"7442","9__33926615__33956144"
"7443","9__33948372__33956144"
"7444","9__33953283__33956144"
"7445","9__33953283__33963789"
"7446","9__33956077__33973235"
"7447","9__33960824__33973235"
"7448","9__33960824__33998862"
"7449","9__33948372__33996331"
"7450","9__33953283__33996331"
"7451","9__33971649__33996331"
"7452","9__33996221__34017187"
"7453","9__36352739__36353328"
"7454","9__36369716__36390613"
"7455","9__35703772__35706363"
"7456","9__35706765__35706897"
"7457","9__35705959__35711789"
"7458","9__35717616__35717783"
"7459","9__37424842__37426651"
"7460","9__37425919__37432135"
"7461","9__6460573__6493932"
"7462","9__14112998__14113080"
"7463","9__19063006__19063578"
"7464","9__19070217__19076702"
"7465","9__19076600__19096767"
"7466","9__37126309__37126939"
"7467","9__37126309__37305711"
"7468","9__37302185__37305711"
"7469","9__37305541__37305711"
"7470","9__37126309__37327831"
"7471","9__37302185__37349449"
"7472","9__97177440__97200810"
"7473","9__97191471__97200810"
"7474","9__97200683__97200810"
"7475","9__97177440__97203381"
"7476","9__97191471__97203381"
"7477","9__97200683__97203381"
"7478","9__97191471__97218619"
"7479","9__97207246__97220746"
"7480","9__97535284__97563284"
"7481","9__97535284__97686457"
"7482","9__125033143__125033354"
"7483","9__125033143__125054119"
"7484","9__125047448__125054119"
"7485","9__125054028__125054119"
"7486","9__127298157__127298411"
"7487","9__127300371__127302466"
"7488","9__127298157__127306136"
"7489","9__119380603__119382722"
"7490","9__136277419__136278041"
"7491","9__135917474__135930351"
"7492","9__135933201__135933890"
"7493","9__130947826__130950213"
"7494","9__132510934__132511016"
"7495","9__130257599__130258374"
"7496","9__132862908__132872705"
"7497","9__139338275__139340171"
"7498","9__139353586__139354575"
"7499","9__140458886__140459606"
"7500","9__140459537__140459606"
"7501","9__138905045__138908275"
"7502","9__77599823__77632364"
"7503","9__117386630__117401006"
"7504","9__117399270__117401006"
"7505","9__97873745__97879672"
"7506","9__139835703__139837147"
"7507","9__139837801__139837958"
"7508","9__139837801__139838558"
"7509","9__36246028__36246479"
"7510","9__135981319__135985108"
"7511","9__136648625__136672448"
"7512","9__136671203__136677338"
"7513","9__136645040__136726554"
"7514","9__136662832__136726554"
"7515","9__136726496__136726554"
"7516","9__136339102__136340235"
"7517","9__131479026__131480904"
"7518","9__14746921__14806844"
"7519","9__14769722__14806844"
"7520","9__14804954__14806844"
"7521","9__14784368__14808132"
"7522","9__14784368__14823325"
"7523","9__14819232__14823325"
"7524","9__14784368__14910234"
"7525","9__34338711__34339164"
"7526","9__107645320__107651476"
"7527","9__107651383__107651476"
"7528","9__115336337__115337531"
"7529","9__125895124__125910149"
"7530","9__128099297__128099870"
"7531","9__128099297__128104578"
"7532","9__128099297__128109220"
"7533","9__95874500__95874571"
"7534","9__33465205__33466985"
"7535","9__135802588__135804339"
"7536","9__140347188__140352353"
"7537","9__130687386__130688258"
"7538","9__131073166__131084009"
"7539","9__131079431__131084009"
"7540","9__131085295__131088160"
"7541","9__131085295__131095222"
"7542","9__162432__172172"
"7543","9__16552528__16583083"
"7544","9__16727795__16738483"
"7545","9__127733649__127734123"
"7546","9__127757213__127765849"
"7547","9__124751474__124752049"
"7548","9__140086069__140086817"
"7549","9__140069689__140074836"
"7550","9__140074633__140074836"
"7551","9__140070160__140080808"
"7552","9__140006564__140007739"
"7553","9__140007405__140007739"
"7554","9__19423860__19424839"
"7555","9__139747737__139752549"
"7556","9__140622801__140638542"
"7557","9__140611078__140646860"
"7558","9__140646783__140652463"
"7559","9__140622801__140657272"
"7560","9__140637823__140657272"
"7561","9__140646783__140657272"
"7562","9__140648623__140671296"
"7563","9__140669561__140693366"
"7564","9__140685300__140693366"
"7565","9__140622801__140695436"
"7566","9__140657127__140695436"
"7567","9__140674087__140695436"
"7568","9__140676743__140695436"
"7569","9__140685300__140695436"
"7570","9__140693265__140695436"
"7571","9__140669561__140710514"
"7572","9__140646783__140712590"
"7573","9__24851__25004"
"7574","9__98669360__98669553"
"7575","9__118997418__118997916"
"7576","9__119093523__119097353"
"7577","9__119114985__119116072"
"7578","9__34269255__34271928"
"7579","9__34269255__34286702"
"7580","9__91978656__92002523"
"7581","9__20694519__20789607"
"7582","9__20720379__20823114"
"7583","9__20820940__20823114"
"7584","9__20717793__20874806"
"7585","9__20819795__20885229"
"7586","9__20862577__20885229"
"7587","9__20907149__20916936"
"7588","9__20907149__20929595"
"7589","9__20820940__20933102"
"7590","9__20907149__20933102"
"7591","9__20944626__20953064"
"7592","9__140108419__140109470"
"7593","9__140100684__140110469"
"7594","9__140150359__140150880"
"7595","9__140157489__140157674"
"7596","9__140160329__140166674"
"7597","9__95027211__95027835"
"7598","9__95030456__95032265"
"7599","9__137017105__137019663"
"7600","9__90254565__90260929"
"7601","9__84225135__84235472"
"7602","9__84249012__84249216"
"7603","9__84198598__84268951"
"7604","9__84228292__84268951"
"7605","9__84267129__84268951"
"7606","9__129143343__129184227"
"7607","9__131365822__131366696"
"7608","9__131362359__131367756"
"7609","9__131336954__131374124"
"7610","9__131362359__131381282"
"7611","9__131362359__131394602"
"7612","9__130210156__130210702"
"7613","9__79825532__79828230"
"7614","9__79829245__79862311"
"7615","9__35376025__35382504"
"7616","9__35384243__35384311"
"7617","9__35295693__35386290"
"7618","9__35380467__35399445"
"7619","9__35546427__35548532"
"7620","9__33528725__33543253"
"7621","9__139006427__139008870"
"7622","9__139686163__139686482"
"7623","X__64732462__64749758"
"7624","X__64743440__64751318"
"7625","X__24197300__24197887"
"7626","X__48317922__48320183"
"7627","X__48320619__48321365"
"7628","X__48317922__48324480"
"7629","X__48319035__48324480"
"7630","X__48317922__48324709"
"7631","X__48317922__48325259"
"7632","X__48318118__48325464"
"7633","X__18917291__18918817"
"7634","X__18917291__18923977"
"7635","X__18917291__18926174"
"7636","X__18942174__18942643"
"7637","X__18917291__18944705"
"7638","X__18917291__18954268"
"7639","X__18917291__18972530"
"7640","X__16711264__16721064"
"7641","X__10031485__10035530"
"7642","X__48780414__48780572"
"7643","X__108917631__108921644"
"7644","X__108917631__108926895"
"7645","X__108902583__108939425"
"7646","X__153662554__153664862"
"7647","X__53409153__53426652"
"7648","X__53431944__53432888"
"7649","X__53410018__53440088"
"7650","X__53410018__53441819"
"7651","X__131516206__131526362"
"7652","X__131518691__131526362"
"7653","X__131524875__131526362"
"7654","X__131526171__131526362"
"7655","X__131516206__131540420"
"7656","X__118544153__118544325"
"7657","X__107083900__107097934"
"7658","X__53564517__53572122"
"7659","X__53565298__53579402"
"7660","X__53573665__53579402"
"7661","X__53565298__53579854"
"7662","X__53574634__53585770"
"7663","X__53587149__53587377"
"7664","X__53581594__53588885"
"7665","X__53588717__53589890"
"7666","X__53573665__53602181"
"7667","X__53565298__53604027"
"7668","X__53607791__53607986"
"7669","X__53574634__53615494"
"7670","X__53610518__53618082"
"7671","X__53563341__53627269"
"7672","X__53596576__53627269"
"7673","X__53573665__53630462"
"7674","X__53565298__53642796"
"7675","X__53617364__53642796"
"7676","X__53574634__53655853"
"7677","X__53565298__53657986"
"7678","X__53574634__53674517"
"7679","X__53619358__53681075"
"7680","X__53674311__53681075"
"7681","X__69368611__69370172"
"7682","X__69561649__69573657"
"7683","X__69510288__69624672"
"7684","X__69516848__69624672"
"7685","X__48666440__48666733"
"7686","X__48666665__48666733"
"7687","X__100087723__100088461"
"7688","X__24751872__24767109"
"7689","X__24828015__24844718"
"7690","X__24839569__24861794"
"7691","X__24839569__24906239"
"7692","X__24763535__24948666"
"7693","X__24839569__24948666"
"7694","X__24859769__24948666"
"7695","X__138884395__138884498"
"7696","X__138884395__138886758"
"7697","X__49030682__49030772"
"7698","X__114868312__114869358"
"7699","X__129203275__129206392"
"7700","X__128624037__128645960"
"7701","X__16870872__16870998"
"7702","X__149963679__149984551"
"7703","X__149983335__149984551"
"7704","X__46844285__46845193"
"7705","X__46844285__46857679"
"7706","X__46844285__46893190"
"7707","X__46884126__46914030"
"7708","X__47100676__47100849"
"7709","X__47442807__47444414"
"7710","X__54481881__54483000"
"7711","X__54491884__54492285"
"7712","X__100356047__100364987"
"7713","X__100356047__100387445"
"7714","X__23739998__23740870"
"7715","X__23739998__23751334"
"7716","X__23739998__23754133"
"7717","X__40982724__41012334"
"7718","X__40996057__41012334"
"7719","X__41003775__41043928"
"7720","X__41025125__41043928"
"7721","X__41012201__41047370"
"7722","X__41043251__41075905"
"7723","X__41048562__41075905"
"7724","X__41055504__41084390"
"7725","X__118770990__118797640"
"7726","X__48751183__48754141"
"7727","X__137785146__137785249"
"7728","X__24078205__24080691"
"7729","X__153996577__153997585"
"7730","X__153996577__153999154"
"7731","X__152913373__152916781"
"7732","X__47061757__47061903"
"7733","X__47061555__47069086"
"7734","X__117883621__117900939"
"7735","X__19367430__19368228"
"7736","X__19713730__19725102"
"7737","X__41416285__41448845"
"7738","X__41416285__41646536"
"7739","X__44870206__44879975"
"7740","X__44870206__44896934"
"7741","X__44919267__44920664"
"7742","X__44870206__44936071"
"7743","X__44935942__44936071"
"7744","X__71681854__71684581"
"7745","X__71681854__71715118"
"7746","X__70601593__70614095"
"7747","X__70775804__70777522"
"7748","X__132826397__132888203"
"7749","X__132887509__132888203"
"7750","X__133087077__133087238"
"7751","X__153627828__153628967"
"7752","X__109310575__109352374"
"7753","X__30870895__30889918"
"7754","X__153760403__153760677"
"7755","X__153760403__153762375"
"7756","X__153761157__153762711"
"7757","X__153762553__153762711"
"7758","X__77243738__77275895"
"7759","X__77268376__77275895"
"7760","X__77270159__77275895"
"7761","X__79962926__79975155"
