"","x"
"8882","6__34574332__34574681"
"8883","6__160445604__160495007"
"8884","6__136901439__137019820"
"8885","6__136922940__137019820"
"8886","6__136926347__137019820"
"8887","6__136977445__137019820"
"8888","6__137015278__137019820"
"8889","6__137019627__137019820"
"8890","6__137015278__137026271"
"8891","6__132198132__132207864"
"8892","6__11000320__11011042"
"8893","6__36869997__36870210"
"8894","6__110734494__110734669"
"8895","6__155095123__155114110"
"8896","6__155108995__155114110"
"8897","6__155095123__155116273"
"8898","6__155099135__155116273"
"8899","6__155108995__155116273"
"8900","6__47976370__47976850"
"8901","7__91974292__92021606"
"8902","7__91991499__92027173"
"8903","7__1937836__1938026"
"8904","7__1937836__2054277"
"8905","7__2020088__2054277"
"8906","7__2252847__2259091"
"8907","7__2188787__2270359"
"8908","7__116739816__116778586"
"8909","7__102114808__102116717"
"8910","7__87068983__87069718"
"8911","7__87051437__87082451"
"8912","7__104678573__104681470"
"8913","7__104703798__104707254"
"8914","7__97933508__97935828"
"8915","7__97935751__97949441"
"8916","7__97935751__97949610"
"8917","7__97935751__97984440"
"8918","7__139798679__139820329"
"8919","7__139801751__139820329"
"8920","7__141310995__141341708"
"8921","7__73922405__73927301"
"8922","7__73922405__73935627"
"8923","7__73922405__73973985"
"8924","7__73922405__74004257"
"8925","7__74004180__74005346"
"8926","7__73922405__74009378"
"8927","7__73938401__74009378"
"8928","7__73949443__74009378"
"8929","7__105733395__105739728"
"8930","7__105738136__105739728"
"8931","7__105738136__105752657"
"8932","7__156962998__156974365"
"8933","7__156956504__156979715"
"8934","7__156961742__156979715"
"8935","7__156979528__156979715"
"8936","7__157000092__157013470"
"8937","7__73020018__73030507"
"8938","7__73030401__73030507"
"8939","7__72879769__72907251"
"8940","7__72912827__72922801"
"8941","7__72883847__72925182"
"8942","7__38254629__38254706"
"8943","7__5680785__5681007"
"8944","7__36447343__36460353"
"8945","7__36447343__36483471"
"8946","7__44560364__44561841"
"8947","7__44431896__44444182"
"8948","7__73649862__73651772"
"8949","7__73654268__73663448"
"8950","7__151847985__151891653"
"8951","7__151891314__151891653"
"8952","7__151891094__151904513"
"8953","7__151917608__151935911"
"8954","7__151917608__151949175"
"8955","7__151946961__151949800"
"8956","7__152007051__152007160"
"8957","7__151852995__152012423"
"8958","7__151960101__152012423"
"8959","7__152007051__152027824"
"8960","7__90355881__90356126"
"8961","7__90546916__90585132"
"8962","7__139741444__139746807"
"8963","7__139741444__139756953"
"8964","7__139259874__139416814"
"8965","7__139285163__139416814"
"8966","7__139315911__139416814"
"8967","7__139415731__139416814"
"8968","7__128655033__128658211"
"8969","7__40027198__40027857"
"8970","7__40027198__40039099"
"8971","7__40117604__40118450"
"8972","7__99795401__99795789"
"8973","7__99795401__99796580"
"8974","7__17861132__17915413"
"8975","7__17890449__17915413"
"8976","7__17908030__17915413"
"8977","7__17869633__17937069"
"8978","7__17890449__17937069"
"8979","7__17908030__17937069"
"8980","7__17913151__17937069"
"8981","7__17929986__17937069"
"8982","7__1024802__1024959"
"8983","7__1026743__1027167"
"8984","7__87837822__87838767"
"8985","7__87837822__87846506"
"8986","7__80418622__80440017"
"8987","7__5643127__5643661"
"8988","7__5567635__5567816"
"8989","7__5567635__5569294"
"8990","7__117400489__117432835"
"8991","7__74103458__74105443"
"8992","7__74119496__74133260"
"8993","7__87145825__87145981"
"8994","7__6082564__6089676"
"8995","7__6094177__6094335"
"8996","7__100483868__100484821"
"8997","7__140402666__140404763"
"8998","7__76092862__76093026"
"8999","7__76092862__76121570"
"9000","7__107595912__107596075"
"9001","7__107635332__107638937"
"9002","7__129664103__129666152"
"9003","7__129662159__129679387"
"9004","7__129665998__129679387"
"9005","7__129679304__129679387"
"9006","7__92247386__92300849"
"9007","7__102944858__102944937"
"9008","7__102949399__102950922"
"9009","7__20403260__20420454"
"9010","7__20406635__20420454"
"9011","7__20420289__20420454"
"9012","7__20441344__20445794"
"9013","7__24663285__24708279"
"9014","7__24703209__24720139"
"9015","7__138768526__138774505"
"9016","7__44684926__44706450"
"9017","7__44714010__44714867"
"9018","7__44714010__44715748"
"9019","7__44663916__44721447"
"9020","7__44706335__44721447"
"9021","7__44739740__44741214"
"9022","7__44880498__44882953"
"9023","7__116339125__116340338"
"9024","7__116339125__116397828"
"9025","7__156516806__156619438"
"9026","7__156549087__156619438"
"9027","7__156589083__156619438"
"9028","7__156619299__156619438"
"9029","7__156619299__156629579"
"9030","7__2566470__2566555"
"9031","7__158851172__158902610"
"9032","7__120764385__120782195"
"9033","7__27668990__27672064"
"9034","7__27788137__27797752"
"9035","7__29132239__29135833"
"9036","7__29160509__29160687"
"9037","7__50737419__50742355"
"9038","7__50737419__50771605"
"9039","7__51111080__51153001"
"9040","7__51152863__51261286"
"9041","7__51258547__51261286"
"9042","7__30100500__30102358"
"9043","7__73122919__73123452"
"9044","7__30661009__30665935"
"9045","7__30661009__30668285"
"9046","7__30661009__30671157"
"9047","7__142988633__142989791"
"9048","7__142989393__142989791"
"9049","7__99621042__99621930"
"9050","7__2402280__2402762"
"9051","7__2404007__2409317"
"9052","7__2296509__2317940"
"9053","7__99708762__99708944"
"9054","7__100225847__100226995"
"9055","7__100226876__100228675"
"9056","7__100189290__100189525"
"9057","7__100187600__100192164"
"9058","7__6150756__6155154"
"9059","7__6150756__6185879"
"9060","7__6178723__6185879"
"9061","7__100771674__100771945"
"9062","7__100773702__100773935"
"9063","7__100771674__100775350"
"9064","7__100771810__100775350"
"9065","7__100773702__100779082"
"9066","7__100843515__100843796"
"9067","7__100843689__100843796"
"9068","7__100867218__100867471"
"9069","7__8062113__8099878"
"9070","7__11014462__11062606"
"9071","7__11101418__11101712"
"9072","7__129297183__129330386"
"9073","7__129297183__129367205"
"9074","7__148523561__148544397"
"9075","7__148529726__148544397"
"9076","7__16664608__16676080"
"9077","7__149946037__149990508"
"9078","7__43827503__43827624"
"9079","7__151174419__151188100"
"9080","7__44157218__44157663"
"9081","7__72952264__72954382"
"9082","7__72954212__72957974"
"9083","7__73770740__73771807"
"9084","7__73770740__73815897"
"9085","7__73510952__73511519"
"9086","7__73500078__73523366"
"9087","7__158540885__158555856"
"9088","7__158531714__158557544"
"9089","7__158536220__158557544"
"9090","7__158552177__158557544"
"9091","7__158552177__158560465"
"9092","7__158580695__158580784"
"9093","7__158552177__158591763"
"9094","7__158580695__158591763"
"9095","7__6022455__6035264"
"9096","7__35707044__35709938"
"9097","7__35707044__35712888"
"9098","7__35709825__35712888"
"9099","7__22999875__23023664"
"9100","7__23015829__23023664"
"9101","7__23015829__23030758"
"9102","7__33057051__33075600"
"9103","7__5941288__5951553"
"9104","7__138579088__138597206"
"9105","7__138579088__138604184"
"9106","7__138189035__138200104"
"9107","7__138189035__138223548"
"9108","7__138199957__138223548"
"9109","7__138203934__138235925"
"9110","7__138235808__138264277"
"9111","7__138261118__138264277"
"9112","7__158672375__158711560"
"9113","7__158704241__158711560"
"9114","7__75173993__75203206"
"9115","7__75177053__75203206"
"9116","7__75189036__75203206"
"9117","7__75192239__75203206"
"9118","7__75197503__75203206"
"9119","7__75197503__75210614"
"9120","7__75210553__75211467"
"9121","7__75197503__75216151"
"9122","7__77214860__77227218"
"9123","7__77214860__77230123"
"9124","7__75601731__75609806"
"9125","7__75614897__75615559"
"9126","7__75630208__75633173"
"9127","7__75643060__75643205"
"9128","7__111629070__111644186"
"9129","7__117825708__117828459"
"9130","7__131190627__131191485"
"9131","7__131193710__131196192"
"9132","7__131082026__131082135"
"9133","7__131060183__131096142"
"9134","7__131082026__131128461"
"9135","7__131113792__131128461"
"9136","7__131060183__131130662"
"9137","7__131155601__131163436"
"9138","7__128845044__128848692"
"9139","7__129760589__129762042"
"9140","7__129756285__129764375"
"9141","7__129756285__129769416"
"9142","7__56140690__56146201"
"9143","7__56142279__56146201"
"9144","7__98983325__98988876"
"9145","7__98988801__98990499"
"9146","7__133002038__133059756"
"9147","7__133160082__133580488"
"9148","7__150814182__150815719"
"9149","7__150817074__150817232"
"9150","7__150815297__150831655"
"9151","7__152480272__152498816"
"9152","7__152497616__152522207"
"9153","7__152511635__152522207"
"9154","7__76871008__76885826"
"9155","7__75066793__75068502"
"9156","7__75070710__75070925"
"9157","7__75068422__75104454"
"9158","7__75103970__75104454"
"9159","7__108119628__108138021"
"9160","7__104782455__104783777"
"9161","7__47331553__47344601"
"9162","7__47451325__47467974"
"9163","7__47451325__47481653"
"9164","7__47474880__47481653"
"9165","7__23357258__23381808"
"9166","7__23381683__23401360"
"9167","7__23387219__23401360"
"9168","7__22306583__22357656"
"9169","7__6426843__6431672"
"9170","7__6505702__6509385"
"9171","7__23224689__23224917"
"9172","7__6618132__6624891"
"9173","7__6620186__6624891"
"9174","7__6621238__6624891"
"9175","7__6624647__6624891"
"9176","7__16720926__16729531"
"9177","7__16722405__16729531"
"9178","7__16725530__16729531"
"9179","7__45139699__45141669"
"9180","7__45141946__45143855"
"9181","7__45139699__45148886"
"9182","7__44605403__44611335"
"9183","7__44608502__44612036"
"9184","7__44089824__44092540"
"9185","7__45103517__45104245"
"9186","7__12379948__12410490"
"9187","7__6844569__6845668"
"9188","7__6844569__6851694"
"9189","7__6852607__6862991"
"9190","7__6639460__6641771"
"9191","7__55231426__55233130"
"9192","7__55221704__55241736"
"9193","7__55242415__55249171"
"9194","7__55229192__55270318"
"9195","7__75686728__75687396"
"9196","7__75686728__75692910"
"9197","7__76247500__76247617"
"9198","7__56045819__56052571"
"9199","7__56049903__56052571"
"9200","7__56049166__56062681"
"9201","7__56049903__56062681"
"9202","7__100279695__100281541"
"9203","7__100277130__100283104"
"9204","7__100361429__100361819"
"9205","7__129810240__129815449"
"9206","7__129818242__129818367"
"9207","7__129813472__129821559"
"9208","7__129813472__129832663"
"9209","7__129821463__129832663"
"9210","7__129824024__129832663"
"9211","7__158436981__158439255"
"9212","7__81613951__81624255"
"9213","7__5545043__5545261"
"9214","7__135285618__135299021"
"9215","7__135262544__135302430"
"9216","7__135262544__135303351"
"9217","7__135262544__135315218"
"9218","7__135282746__135315218"
"9219","7__135289088__135315218"
"9220","7__135302350__135315218"
"9221","7__135312721__135330344"
"9222","7__148708938__148716289"
"9223","7__154754031__154775042"
"9224","7__154774929__154790494"
"9225","7__138305791__138333882"
"9226","7__138958677__138969320"
"9227","7__138960843__138969320"
"9228","7__140494108__140501360"
"9229","7__140476712__140508795"
"9230","7__140500162__140508795"
"9231","7__140055468__140058585"
"9232","7__140064208__140069482"
"9233","7__140080082__140080190"
"9234","7__5256194__5256818"
"9235","7__44621048__44621422"
"9236","7__99045744__99048418"
"9237","7__6452442__6456552"
"9238","7__6456258__6456552"
"9239","7__6461358__6464466"
"9240","7__6464383__6465745"
"9241","7__6465619__6470238"
"9242","7__6465619__6476164"
"9243","7__6472468__6476164"
"9244","7__23547039__23552701"
"9245","7__107002478__107013205"
"9246","7__6736970__6737442"
"9247","7__6736970__6744854"
"9248","7__5327437__5327616"
"9249","7__5327440__5327616"
"9250","7__5327440__5331452"
"9251","7__5331324__5331452"
"9252","7__5327437__5334565"
"9253","7__86554844__86574362"
"9254","7__97911663__97911765"
"9255","7__97770709__97800986"
"9256","7__97820926__97823884"
"9257","7__103828699__103844682"
"9258","7__794226__794458"
"9259","7__794226__803611"
"9260","7__794226__810255"
"9261","7__780984__814799"
"9262","7__794226__814799"
"9263","7__810108__814799"
"9264","7__813685__814799"
"9265","7__872142__881767"
"9266","7__892246__909153"
"9267","7__899765__909153"
"9268","7__912107__912199"
"9269","7__1510482__1512022"
"9270","7__1518362__1519320"
"9271","7__1526261__1529318"
"9272","7__1510769__1532742"
"9273","7__1527396__1532742"
"9274","7__1520471__1535189"
"9275","7__150764961__150768384"
"9276","7__150774188__150774323"
"9277","7__4780469__4780654"
"9278","7__99690915__99691964"
"9279","7__99695237__99696338"
"9280","7__99672758__99673253"
"9281","7__99674926__99677279"
"9282","7__100071897__100072063"
"9283","7__102181540__102208631"
"9284","7__102207444__102208631"
"9285","7__102180462__102210371"
"9286","7__65751498__65751696"
"9287","7__65751498__65817542"
"9288","7__65429310__65432894"
"9289","7__65432718__65435353"
"9290","7__65429310__65441189"
"9291","7__65439282__65444528"
"9292","7__65444386__65444528"
"9293","7__65439282__65445396"
"9294","7__34977606__35013217"
"9295","7__34979765__35013217"
"9296","7__34985279__35013217"
"9297","7__35009045__35013217"
"9298","7__34985279__35058208"
"9299","7__74471636__74471723"
"9300","7__74524752__74528329"
"9301","7__74528191__74559785"
"9302","7__137569741__137570248"
"9303","7__137569741__137597824"
"9304","7__137570149__137600758"
"9305","7__74431766__74434317"
"9306","7__74433140__74434317"
"9307","7__155457869__155465609"
"9308","7__155457869__155473602"
"9309","7__155465561__155473602"
"9310","7__155499554__155511137"
"9311","7__155503897__155532720"
"9312","7__155556506__155559349"
"9313","7__155503897__155574179"
"9314","7__111127294__111161505"
"9315","7__110526649__111201979"
"9316","7__618893__624205"
"9317","7__716866__720363"
"9318","7__618893__751164"
"9319","7__645830__751164"
"9320","7__716866__751164"
"9321","7__750966__751164"
"9322","7__76062244__76062964"
"9323","7__76062787__76063472"
"9324","7__76063355__76063472"
"9325","7__76063355__76069658"
"9326","7__76063355__76069928"
"9327","7__76069567__76069928"
"9328","7__103136973__103205998"
"9329","7__103301823__103301974"
"9330","7__103338300__103341453"
"9331","7__103301823__103368654"
"9332","7__103126644__103393661"
"9333","7__103363587__103417074"
"9334","7__103338300__103557632"
"9335","7__103473984__103557632"
"9336","7__75616678__75616746"
"9337","7__74239462__74248066"
"9338","7__72361166__72400649"
"9339","7__72398923__72400649"
"9340","7__98487958__98495489"
"9341","7__98497302__98503878"
"9342","7__98513346__98515302"
"9343","7__98522735__98524989"
"9344","7__98513346__98545963"
"9345","7__98530864__98546308"
"9346","7__98533202__98551056"
"9347","7__98550790__98560050"
"9348","7__98559925__98563518"
"9349","7__98559925__98564785"
"9350","7__98533202__98569568"
"9351","7__98563319__98569568"
"9352","7__98533202__98609158"
"9353","7__100410369__100410830"
"9354","7__100410369__100411643"
"9355","7__100411274__100417918"
"9356","7__100417179__100417918"
"9357","7__144288516__144320354"
"9358","7__148851037__148851432"
"9359","7__148851037__148864022"
"9360","7__99217184__99219197"
"9361","7__127326667__127339007"
"9362","7__127326667__127342580"
"9363","7__127342489__127342580"
"9364","7__127344893__127361454"
"9365","7__127447538__127484477"
"9366","7__127484377__127484477"
"9367","7__127447538__127528065"
"9368","7__127484377__127528065"
"9369","7__127447538__127544872"
"9370","7__127447538__127631109"
